"","SRR3216048","SRR3216049","SRR3216051","SRR3216052","SRR3216053","SRR3216054","SRR3216055","SRR3216056"
"OTUD6B",8.21340955537135,8.18578382307539,7.64174204640902,8.09552875352572,7.85257029542397,8.14131586066151,8.18387868311531,8.01330934150702
"CDK19",9.0081366757643,9.70508490981645,9.74594352627897,9.57596456155378,9.3594627489529,9.24204326725971,9.53592342731884,9.85983740158763
"GTF3C6",9.03966588490629,8.96941123238466,8.7106861985193,8.74766379325471,8.74173803693552,9.1340695741028,9.01645797005859,9.18598334344577
"TTC39B",8.65407739387812,8.57773900854799,8.64926011769204,8.57751602092068,8.93751191017778,8.77457906178411,8.49500173648008,8.72215335405996
"AGPAT5",10.9718627761081,10.768008667412,10.5644707961438,9.69895994453357,11.3944740714551,10.6987206018213,11.3053052062051,10.7220478100974
"MMS19",9.3180123128453,9.17875146138513,9.19891861469524,9.41705302286232,9.11271297049704,9.43849030962415,9.20095236082346,9.1183306611233
"PI4K2A",8.45958803679403,8.15157406213161,8.14880780883117,8.37064113519656,8.33297553563095,8.38915122209895,8.17604956642211,8.2430139964735
"MARVELD1",9.3761448257769,8.65291615121916,9.07680499171814,8.69315490749408,8.67269679684153,9.06462570168667,8.58041191769387,8.78171486816546
"ZFYVE27",8.14799471594543,8.30466558037713,8.35293718810916,8.30907324088016,8.20280381242131,8.14131586066151,8.1955427377023,8.15098221222725
"GOLGA7B",4.87151524899425,4.81689404173723,4.60973714437031,4.69898113586104,4.59763962667345,4.57512059495098,4.6129125799962,4.73373263167366
"GPR78",5.38572886680774,4.45017764913692,5.34734340532619,4.94989986190354,5.31986226667648,4.93123230963083,5.38734106265891,4.54348460689285
"TRMT44",8.53308290178997,8.87494144646937,8.89833747339923,8.67451623797653,8.87402928377608,8.65601314861059,8.72937761082785,8.66001797957315
"SLC25A28",8.26367348820098,8.09267711680424,8.12489259118167,7.92893206499638,7.94033011724295,8.27058083725928,8.26360148017011,8.03801074218014
"HSPA13",9.83015944154499,9.41519602758583,8.66175707374613,9.42375758477705,9.83316830705898,9.97364439574809,9.6642325070494,9.61197216354882
"SAMSN1",6.61727736480359,5.86655585555689,6.03209950495302,5.90106309374658,6.12126166608616,5.8653902091252,6.61926145098069,6.40261323994247
"USP25",10.8049394922978,10.8438127208127,10.738482068269,10.3805014122323,10.8549317747574,11.0245234205796,11.2352234261251,10.6742007645881
"GRAMD2B",9.79366545101623,9.62033511334209,9.70231048554256,9.2485257960777,9.3691835948066,9.76398073400117,9.84247089161762,9.4118410746105
"ZCCHC10",8.01726659451561,7.83657044263994,7.46165570907635,7.54780883638296,7.78849013320451,7.84142548145496,7.96950609716619,8.0526294438617
"C16orf87",7.67658311037803,7.55958448146873,6.98669363954937,7.13961081107259,7.70604498524643,7.69987301205175,7.44355929761289,7.48936865660016
"MOV10",9.36852801282334,8.70878490258755,9.33765377107654,9.0168140348329,8.93751191017778,8.93889113478008,8.88126691013485,8.89391405484975
"RHOC",10.4201821749452,10.3944009172727,10.0684436500887,10.1439521352501,10.3633021634664,10.7188380178633,10.2666131285035,10.4487408836111
"PPM1J",4.99065818620315,4.97832544731037,4.82608109765754,5.19302715708405,4.7128657377721,4.99748928561051,4.88934711389077,5.19580343254775
"DBI",9.52230813821099,9.10637022536424,8.3580703859179,9.08891814069964,9.16388580766688,9.10243414982802,9.04889571463017,9.18377871387855
"SLC16A1",10.7356161226548,10.4689828837487,10.18684838672,11.4906930740716,10.3814184548631,10.6485327963843,10.9001772092575,11.5468526079028
"HEATR3",8.2800440627327,7.90673926898902,7.19860034594569,7.62014868602483,7.85951588212967,8.14131586066151,7.90456874484033,7.82161605822149
"NIFK",9.21982706585103,8.7850105212998,8.03147516481597,8.49064981800258,8.95376268204166,9.15734826410346,8.84230507843024,8.79622769689037
"OXA1L",9.37424439411972,9.41279774979992,9.04538147462136,9.23588028726028,9.32740925711168,9.41078469871094,9.14804268911236,9.2921220947938
"SLC7A7",6.40250987574152,5.8037931054416,6.03209950495302,5.38531018935387,5.68742638914058,6.19996350044928,6.17319971939488,5.70897374813787
"LARP1",11.1638547315166,11.2829905583286,11.1535690542097,11.3245942986037,11.3099900063975,11.2760306839674,11.1738584934988,11.1788547214333
"CNOT8",9.56291445341966,9.5802953772277,9.31148335715671,9.5919253180765,9.24268776463148,9.51454854919145,9.49571970030848,9.59879936398111
"GRIA1",7.96752417172037,7.14654332546973,8.09442579432988,6.93863863094634,6.46316056328591,7.59702972671998,7.96950609716619,6.74867296302771
"LRGUK",6.87036349680319,7.13478801071692,7.21012130874687,6.67306321561435,6.58892325747444,6.65746646007807,6.89733908309109,6.6071482916442
"SETD9",5.27142392347391,5.73756805487843,5.48680581136246,5.75327394330596,5.16129524289245,5.65632902188842,4.76615569482885,5.62385157688824
"MIER3",9.43202257302868,9.52141249094589,9.06431776045323,9.43486299408379,9.31740143470332,9.65558876410487,9.56011805299145,9.70095751219881
"NUP205",10.060260911448,9.79620785519635,9.61515501315768,9.88855744548186,9.74821040869375,9.88351249651111,9.84247089161762,9.75242084894467
"ZKSCAN2",7.73137672733572,7.48790889327013,7.86079134056248,7.74031345301717,7.65098066292163,7.53473847917167,7.60464594711195,7.51787277238376
"C9orf85",7.2942451816444,7.22618400176389,7.34148388395577,7.4273940967783,7.32815871135815,6.97564069440162,7.23158549007291,7.43806386481392
"PIK3AP1",7.5192224566595,6.78813722250032,6.87461207406741,6.80525234448272,6.90871745301315,6.87750821679707,6.89733908309109,7.31329992514493
"RBM45",7.56022675613961,7.19260367440506,7.34148388395577,7.5144354707941,7.48978349682146,7.46958658652561,7.47599182435702,7.56641706099739
"TTN",9.46810579322616,9.85390622486539,10.7857951582856,11.0600789700184,9.65197117757823,9.47393512620246,10.5493368863557,9.6021038676128
"VSIG4",7.51227169900897,6.94545507968293,6.34702479577182,6.67306321561435,6.89506006780361,6.58075911154101,7.07015984880035,6.82012293865408
"PDIA4",11.44425072054,10.9771422811111,10.5022379080723,11.4842968192693,11.2229299545019,11.6292471468598,10.9306411861365,10.9969693773519
